UNITID,INSTNM,ADDR,CITY,STABBR,ZIP,FIPS,OBEREG,CHFNM,CHFTITLE,GENTELE,EIN,OPEID,OPEFLAG,WEBADDR,ADMINURL,FAIDURL,APPLURL,SECTOR,ICLEVEL,CONTROL,HLOFFER,UGOFFER,GROFFER,HDEGOFR1,DEGGRANT,HBCU,HOSPITAL,MEDICAL,TRIBAL,LOCALE,OPENPUBL,ACT,NEWID,DEATHYR,CLOSEDAT,CYACTIVE,POSTSEC,PSEFLAG,PSET4FLG,RPTMTH,IALIAS,INSTCAT,CCBASIC,CCIPUG,CCIPGRAD,CCUGPROF,CCENRPRF,CCSIZSET,CARNEGIE,TENURSYS,LANDGRNT,INSTSIZE,CBSA,CBSATYPE,CSA,NECTA,F1SYSTYP,F1SYSNAM,FAXTELE,COUNTYCD,COUNTYNM,CNGDSTCD,LONGITUD,LATITUDE,DFRCGID 
102067,"Shelton State Community College","9500 Old Greensboro Rd","Tuscaloosa","AL","35405-8522", 1, 5,"Dr. Mark A. Heinrich","President","2053912211","636002149","00569100",1,"www.sheltonstate.edu","www.sheltonstate.edu/content.aspx?PageID=75","www.sheltonstate.edu/content.aspx?PageID=99","ais.sheltonstate.edu/HESTUPORTAL/apecs_hestuportal_application_link.aspx?instid=SS00",4,2,1,3,1,2,40,1,1,2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,1," ",4,3,1,-1,3,1,3,40,1,2,3,46220,1,-2,-2,1,"Alabama Community College System","2053912426",1125,"Tuscaloosa County",107,-87.557337,33.119706,97
102076,"Snead State Community College","220 North Walnut Street","Boaz","AL","35957-0734", 1, 5,"Dr. Robert J. Exley","President","2565935120","630521412","00103800",1,"www.snead.edu"," "," "," ",4,2,1,3,1,2,40,1,2,2,2,2,32,1,"A ",-2,-2,"-2",1,1,1,1,1," ",4,2,1,-1,2,1,2,40,1,2,2,10700,2,-2,-2,1,"Alabama College System","2565937180",1095,"Marshall County",104,-86.168184,34.200609,99
102094,"University of South Alabama","307 N University Blvd","Mobile","AL","36688-0002", 1, 5,"V. Gordon Moulton","President","2514606101","630477348","00105700",1,"www.southalabama.edu","www.southalabama.edu/admissions/","www.southalabama.edu/finaid/","www.southalabama.edu/admissions/appdeadline.html",1,1,1,9,1,1,11,1,2,1,1,2,12,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,16,10,18,8,4,15,16,1,2,4,33660,1,380,-2,2,"-2","2514607876",1097,"Mobile County",101,-88.174087,30.696578,152
102234,"Spring Hill College","4000 Dauphin St","Mobile","AL","36608-1791", 1, 5,"Rev. Richard P. Salmi, S.J.","President","2513804000","630302179","00104100",1,"www.shc.edu","www.shc.edu/admissions-and-financial-aid/","www.shc.edu/admissions-and-financial-aid/","www.shc.edu/admissions-and-financial-aid/apply",2,1,2,8,1,1,20,1,2,2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,1,"Springhill|Springhill College|SHC|the Hill",2,20,10,8,10,3,11,21,1,2,2,33660,1,380,-2,2,"-2","2514602182",1097,"Mobile County",101,-88.148412,30.685751,178
102261,"Southeastern Bible College","2545 Valleydale Road","Birmingham","AL","35224-2083", 1, 5,"Dr. Don Hawkins","President","2059709200","630338081","02270400",1,"www.sebc.edu"," "," "," ",2,1,2,5,1,2,30,1,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,24,-2,-2,-2,2,-2,51,2,2,1,13820,1,142,-2,2,"-2","2059709207",1117,"Shelby County",106,-86.764053,33.364978,203
102270,"Stillman College","3601 Stillman Boulevard","Tuscaloosa","AL","35403", 1, 5,"Ernest McNealey, Ph.D.","President","2053494240","630315935","00104400",1,"www.stillman.edu"," "," "," ",2,1,2,5,1,2,30,1,1,2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,21,9,-1,9,2,11,32,1,2,2,46220,1,-2,-2,2,"-2","2052478015",1125,"Tuscaloosa County",107,-87.582864,33.200716,185
102298,"Talladega College","627 W Battle St","Talladega","AL","35160", 1, 5,"Dr. Billy C. Hawkins","President","2567616100","630288870","00104600",1,"www.talladega.edu"," "," ","www.talladega.edu",2,1,2,5,1,2,30,1,1,2,2,2,32,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,21,6,-1,9,2,8,31,1,2,1,45180,2,-2,-2,2,"-2","2567619206",1121,"Talladega County",103,-86.112036,33.433069,186
102313,"H Councill Trenholm State Technical College","1225 Air Base Blvd","Montgomery","AL","36108-3199", 1, 5,"Mr. Samuel Munnerlyn","President","3344204200","630510750","00573400",1,"www.trenholmstate.edu","www.trenholmstate.edu","www.trenholmstate.edu","www.trenholmstate.edu",4,2,1,3,1,2,40,1,1,2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,1,"Trenholm State",4,1,1,-1,3,1,2,40,1,2,2,33860,1,388,-2,1,"Alabama College System","3344204201",1101,"Montgomery County",102,-86.344604,32.349910,102
102368,"Troy University","University Avenue","Troy","AL","36082-0001", 1, 5,"Dr. Jack Hawkins, Jr.","Chancellor","3346703100","636001102","00104700",1,"www.troy.edu","www.troy.edu/admissions","www.troy.edu/financialaid/","www.troy.edu/application",1,1,1,9,1,1,13,1,2,2,2,2,33,1,"A ",-2,-2,"-2",1,1,1,1,1,"TROY",2,18,13,7,5,4,16,21,1,2,5,45980,2,-2,-2,2,"-2","3346703774",1109,"Pike County",102,-85.950350,31.796900,157
102377,"Tuskegee University","Kresge Center, 3rd Floor","Tuskegee","AL","36088-1920", 1, 5,"Gilbert L. Rochon","President","3347278011","-1","00105000",1,"www.tuskegee.edu","www.tuskegee.edu/admissions.aspx","www.tuskegee.edu/academics/academic_services/financial_aid.aspx"," ",2,1,2,9,1,1,11,1,1,2,1,2,32,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,22,13,17,9,4,11,21,1,1,2,46260,2,194,-2,2,"-2","3347275276",1087,"Macon County",103,-85.717940,32.416660,190
102395,"United States Sports Academy","One Academy Dr","Daphne","AL","36526-7055", 1, 5,"Dr. Thomas P. Rosandich","President/CEO","25162633037144","630771624","02170600",1,"www.ussa.edu","ussa.edu/","https://records.ussa.edu/empower/fusebox.cfm?fuseaction=WEBFAQ01","https://records.ussa.edu/",2,1,2,9,1,1,12,1,2,2,2,2,32,1,"A ",-2,-2,"-2",1,1,1,1,1,"The Academy |America's Sports University",2,32,-2,-2,-2,6,-2,59,2,2,1,19300,2,380,-2,2,"-2","2516251035",1003,"Baldwin County",101,-87.912020,30.640040,230
102429,"Bevill State Community College","1411 Indiana Avenue","Jasper","AL","35501", 1, 5,"Anne Mcnutt","President","2053870511","631102108","00573300",1,"www.bscc.edu","www.bscc.edu/display_document.php?ID=742","www.bscc.edu/financialaid.php","www.bscc.edu/display_document.php?ID=742",4,2,1,3,1,2,40,1,2,2,2,2,32,1,"A ",-2,-2,"-2",1,1,1,1,1," ",4,2,1,-1,2,1,3,40,1,2,2,13820,1,142,-2,1,"Alabama College System","2056482288",1127,"Walker County",104,-87.265034,33.835785,99
102553,"University of Alaska Anchorage","3211 Providence Drive","Anchorage","AK","99508", 2, 8,"Fran Ulmer","Chancellor","9077861800","926000147","01146200",1,"www.uaa.alaska.edu","www.uaa.alaska.edu/admissions/","www.uaa.alaska.edu/financialaid/","uaonline.alaska.edu/",1,1,1,8,1,1,20,1,2,2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,1,"UAA",2,18,13,4,5,3,12,21,1,2,4,11260,1,-2,-2,1,"University of Alaska System of Higher Education","9077864888",2020,"Anchorage Municipality",200,-149.826779,61.188240,158
102580,"Alaska Bible College","College Rd","Glennallen","AK","99588", 2, 8,"Nicholas Ringger","President","8223201221","943255546","00884300",3,"www.akbible.edu/","www.akbible.edu/apply-start.html","www.akbible.edu/financial-aid.html"," ",2,1,2,5,1,2,30,1,2,2,2,2,43,1,"R ",-2,-2,"-2",1,1,1,2,1," ",2,-3,-3,-3,-3,-3,-3,-3,-1,2,1,-2,-2,-2,-2,2,"-2"," ",2261,"Valdez-Cordova Census Area",200,-145.526240,62.112960,-1
102614,"University of Alaska Fairbanks","505 South Chandalar Drive","Fairbanks","AK","99775-7500", 2, 8,"Brian Rogers","Chancellor","9074747211","926000147","00106300",1,"www.uaf.edu","www.uaf.edu/admissions/","www.uaf.edu/finaid/","www.uaf.edu/admissions/apply/index.xml",1,1,1,9,1,1,12,1,2,2,2,2,23,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,16,10,17,6,4,13,16,1,1,3,21820,1,-2,-2,1,"University of Alaska System of Higher Education","9074745379",2090,"Fairbanks North Star Borough",200,-147.824750,64.857053,152
102632,"University of Alaska Southeast","11120 Glacier Highway","Juneau","AK","99801-8697", 2, 8,"John Pugh","Chancellor","8774654827","926000147","00106500",1,"www.uas.alaska.edu","uas.alaska.edu/admissions","uas.alaska.edu/financial_aid/","uaonline.alaska.edu/",1,1,1,7,1,1,20,1,2,2,2,2,33,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,20,7,9,5,4,9,21,1,2,2,27940,2,-2,-2,1,"University of Alaska System of Higher Education","9077966365",2110,"Juneau City and Borough",200,-134.639195,58.381976,176
102669,"Alaska Pacific University","4101 University Dr","Anchorage","AK","99508", 2, 8,"Don Bantz","President","9075611266","920023588","00106100",1,"www.alaskapacific.edu","www.alaskapacific.edu/admissions/Pages/Default.aspx","www.alaskapacific.edu/admissions/financialaid/Pages/Default.aspx","https://apply.alaskapacific.edu/Pages/Default.aspx",2,1,2,7,1,1,20,1,2,2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,20,13,8,5,5,7,21,2,2,1,11260,1,-2,-2,2,"-2","9075622337",2020,"Anchorage Municipality",200,-149.814307,61.189535,178
102711,"AVTEC-Alaska's Institute of Technology","809 Second Avenue","Seward","AK","99664-0889", 2, 8,"Fred Esposito","Director","9072243322","926001185","03160300",1,"www.avtec.edu/","www.avtec.edu/Admissions.htm","www.avtec.edu/Admissions.htm#FinancialAid","www.avtec.edu/ApplyNow.htm",7,3,1,2,1,2,0,2,2,2,2,2,43,1,"A ",-2,-2,"-2",1,1,1,1,2,"AVTEC",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,-2,-2,-2,-2,2,"-2","9072244400",2122,"Kenai Peninsula Borough",200,-149.443826,60.110502,6
102845,"Charter College-Anchorage","2221 E Northern Lights Blvd Ste 120","Anchorage","AK","99508", 2, 8,"Terrance Harris","President","9072771000","920105865","02576900",1,"www.chartercollege.edu"," "," "," ",3,1,3,5,1,2,30,1,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,1," ",3,23,2,-1,6,2,6,40,2,2,1,11260,1,-2,-2,1,"Prospect Education","9072743342",2020,"Anchorage Municipality",200,-149.839990,61.195436,200
103361,"Prince William Sound Community College","303 Lowe Street","Valdez","AK","99686-0097", 2, 8,"Douglas A. Desorcie","President","9078341600","926000147","01146205",1,"www.pwscc.edu","www.pwscc.edu/admissions.shtml","www.pwscc.edu/finaid.shtml","www.pwscc.edu/prospective_student.shtml",4,2,1,3,1,2,40,1,2,2,2,2,43,1,"A ",-2,-2,"-2",1,1,1,1,1,"PWSCC",4,2,1,-1,1,1,1,40,1,2,1,-2,-2,-2,-2,1,"University of Alaska System of Higher Education","9078311635",2261,"Valdez-Cordova Census Area",200,-146.357096,61.133085,115
103501,"Career Academy","1415 E Tudor Road","Anchorage","AK","99507-1033", 2, 8,"Jennifer Deitz","President","9075637575136","920106326","02541000",1,"www.careeracademy.edu"," "," "," ",9,3,3,2,1,2,0,2,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,11260,1,-2,-2,2,"-2","9075638330",2020,"Anchorage Municipality",200,-149.855683,61.180849,65
103529,"University of Alaska System of Higher Education","910 Yukon Drive","Fairbanks","AK","99775-5000", 2, 8,"Patrick Gamble","President","9074508000","-1","001063A1",2,"www.alaska.edu/","www.alaska.edu/studentservices/","www.alaska.edu/studentservices/","www.alaska.edu/studentservices/",0,1,1,9,1,1,12,1,2,2,-2,2,23,1,"A ",-2,-2,"-2",1,1,1,1,-2,"UA",-2,-3,-3,-3,-3,-3,-3,-3,2,2,-2,21820,1,-2,-2,2,"-2"," ",2090,"Fairbanks North Star Borough",200,-147.847787,64.858009,-2
103644,"Everest College-Phoenix","10400 N. 25th Avenue, Suite 190","Phoenix","AZ","85021-1641", 4, 6,"Todd McDonald","Campus President","6029424141","330717311","02295000",1,"www.everestcollegephoenix.edu","www.everestcollegephoenix.edu","www.everestcollegephoenix.edu","www.everestcollegephoenix.edu",3,1,3,5,1,2,30,1,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,3,"Academy of Business College | |Rhodes College",3,14,2,-1,9,2,12,40,2,2,3,38060,1,-2,-2,1,"Corinthian Colleges Inc","6029430960",4013,"Maricopa County",403,-112.113531,33.580955,145
103723,"Collins College","4750 S 44th Place","Phoenix","AZ","85040", 4, 6,"Christine Murphy","President","4809663000","860752105","02160305",1,"www.collinscollege.edu","contact.collinscollege.edu/"," ","my.collinscollege.edu/enroll/",3,1,3,5,1,2,30,1,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,30,-2,-2,-2,2,-2,56,2,2,2,38060,1,-2,-2,1,"Career Education Corporation","4809662599",4013,"Maricopa County",404,-111.986460,33.403340,225
103732,"Empire Beauty School-Paradise Valley","12827 N Tatum Blvd","Phoenix","AZ","85032", 4, 6,"Michael Bouman","President/COO","57042943212414","208939053","01293700",1,"www.empire.edu"," "," "," ",9,3,3,2,1,2,0,2,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,38060,1,-2,-2,1,"EEG, Inc","5704294256",4013,"Maricopa County",403,-111.978446,33.602489,45
103741,"Empire Beauty School-Tucson","3030 E Speedway Blvd","Tucson","AZ","85716", 4, 6,"Michael Bouman","President/COO","57042943212414","208939053","00886500",1,"www.empire.edu"," "," "," ",9,3,3,2,1,2,0,2,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,46060,1,-2,-2,1,"EEG, Inc","5704294256",4019,"Pima County",407,-110.927873,32.235959,31
103778,"Thunderbird School of Global Management","1 Global Place","Glendale","AZ","85306-6000", 4, 6,"Angel Cabrera, PhD","President","6029787000","860105586","00107000",1,"www.thunderbird.edu"," "," "," ",2,1,2,8,1,1,20,1,2,2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,1,"Thunderbird",1,29,-2,-2,-2,6,-2,55,1,2,2,38060,1,-2,-2,2,"-2","6024395432",4013,"Maricopa County",402,-112.182574,33.622947,222
103787,"American Indian College of the Assemblies of God Inc","10020 N 15th Ave","Phoenix","AZ","85021", 4, 6,"Dr. David DeGarmo","President","6029443335","860200899","02199900",1,"www.aicag.edu/","www.aicag.edu/admissions.html","www.aicag.edu/paying-for-college.html","www.formstack.com/forms/?789326-v1jrkwW2T6",2,1,2,5,1,2,30,1,2,2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,1," ",3,22,15,-1,9,2,8,51,2,2,1,38060,1,-2,-2,2,"-2","6029438299",4013,"Maricopa County",403,-112.091236,33.577578,197
103811,"American Institute of Technology","440 S 54th Avenue","Phoenix","AZ","85043-4729", 4, 6,"Charles R. Wirth","President","6022332222","860608859","02317800",1,"www.ait-schools.com"," "," "," ",9,3,3,1,1,2,0,2,2,-2,2,2,41,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,38060,1,-2,-2,1,"American Institute of Technology Inc","6022331699",4013,"Maricopa County",404,-112.175284,33.442432,76
103893,"Carrington College-Phoenix","8503 N 27th Ave","Phoenix","AZ","85051-4063", 4, 6,"Spring Zutes","Executive Campus Director","6023935900","860316487","02100600",1,"www.carrington.edu"," "," "," ",6,2,3,3,1,2,40,1,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,2,"Formerly Apollo College-Phoenix Inc",4,10,1,-1,4,1,4,-3,2,2,1,38060,1,-2,-2,1,"U.S. Education Corporation"," ",4013,"Maricopa County",403,-112.116921,33.561821,135
103909,"Carrington College-Mesa","630 West Southern Avenue","Mesa","AZ","85210", 4, 6,"Valentina Colmone","Executive Campus Director","4802121600","860498129","02100611",1," "," "," ","www.carrington.edu",6,2,3,4,1,2,40,1,2,-2,2,2,11,1,"R ",-2,-2,"-2",1,1,1,1,2," ",4,-3,-3,-3,-3,-3,-3,-3,2,2,2,38060,1,-2,-2,1,"Carrington Group Inc."," ",4013,"Maricopa County",405,-111.845197,33.393316,134
103927,"Carrington College-Tucson","3550 N Oracle Rd.","Tucson","AZ","85705-5885", 4, 6,"Luis Armendariz","Executive Campus Director","5208885885","860498134","02100607",1,"www.carrington.edu"," "," "," ",6,2,3,3,1,2,40,1,2,-2,2,2,11,1,"R ",-2,-2,"-2",1,1,1,1,2," ",4,-3,-3,-3,-3,-3,-3,-3,2,2,1,46060,1,-2,-2,1,"Carrington Group Inc."," ",4019,"Pima County",407,-110.978011,32.270954,135
103945,"College America-Flagstaff","3012 East Route 66","Flagstaff","AZ","86004", 4, 6,"Suzanne Scales","Executive Director","92821360601400","526407167","03120300",1,"www.collegeamerica.edu"," "," "," ",3,1,3,5,1,2,30,1,2,-2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,2," ",3,10,1,-1,4,1,1,-3,2,2,1,22380,1,-2,-2,1,"CollegeAmerica","9285260763",4005,"Coconino County",401,-111.606672,35.209765,136
103954,"Arizona Academy of Beauty-East","5631 E Speedway Blvd","Tucson","AZ","85712", 4, 6,"Stewart White","Owner","5208854120","860178896","00886400",1,"www.arizonaacademy.com","www.arizonaacademy.com","www.arizonaacademy.com","www.arizonaacademy.com",9,3,3,2,1,2,0,2,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,46060,1,-2,-2,2,"-2","5204233163",4019,"Pima County",408,-110.871281,32.236258,43
103963,"Arizona Automotive Institute","6829 N 46th Ave","Glendale","AZ","85301-3579", 4, 6,"Dennis Del Valle","Executive Director","6239347273","010847000","01084700",1,"www.aai.edu"," "," "," ",6,2,3,4,1,2,0,2,2,-2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,2,"Arizona Automotive Institute",6,10,1,-1,4,1,2,40,2,2,2,38060,1,-2,-2,1,"ATI Enterprises Inc","6239375000",4013,"Maricopa County",404,-112.157810,33.536413,75
104090,"Brookline College-Phoenix","2445 W. Dunlap Ave.","Phoenix","AZ","85021", 4, 6,"Michael Adkins","Campus Director","6022426265","860372922","02218800",1,"www.brooklinecollege.edu","brooklinecollege.edu/admissions/","brooklinecollege.edu/financial-aid/","brooklinecollege.edu/admissions/application-process/",3,1,3,5,1,2,30,1,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,2," ",3,23,2,-1,9,2,9,40,2,2,2,38060,1,-2,-2,1,"HWGIIA LLC","6029732572",4013,"Maricopa County",403,-112.112382,33.567560,200
104151,"Arizona State University"," ","Tempe","AZ","85287", 4, 6,"Michael M. Crow","President","4809659011","860196696","00108100",1,"www.asu.edu/","students.asu.edu/admission","students.asu.edu/financialaid","students.asu.edu/scholarships/newamericanuniversity",1,1,1,9,1,1,11,1,2,2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,1,"ASU",2,15,11,15,11,4,15,15,1,2,5,38060,1,-2,-2,1,"Arizona Board of Regents","4809653610",4013,"Maricopa County",405,-111.932128,33.417515,148
104160,"Arizona Western College","2020 S. Avenue 8E","Yuma","AZ","85365-8834", 4, 6,"Glenn Mayle","Acting President","9283176000","860179321","00107100",1,"www.azwestern.edu","www.azwestern.edu/student_services/enrollment_services/admissions.html","www.azwestern.edu/student_services/financial_aid/","www.azwestern.edu/online_services.html",4,2,1,3,1,2,40,1,2,2,2,2,31,1,"A ",-2,-2,"-2",1,1,1,1,1,"AWC, A.W.C., AZ Western, AZ Western College, Arizona Western, Yuma/LaPaz Community College District",4,3,1,-1,1,1,3,40,2,2,3,49740,1,-2,-2,2,"-2","9283176012",4027,"Yuma County",407,-114.496180,32.690220,112
104179,"University of Arizona","1401 E University","Tucson","AZ","85721-0066", 4, 6,"Robert Shelton","President","5206212211","866004791","00108300",1,"www.arizona.edu","admissions.arizona.edu","financialaid.arizona.edu","admissions.arizona.edu/apply",1,1,1,9,1,1,11,1,2,2,1,2,11,1,"A ",-2,-2,"-2",1,1,1,1,1,"UA|U of A|Arizona|UofA|The University of Arizona|University of Arizona|University of Az|AZ|Univ. of Arizona|Univ. of Az|Tucson|Tucson, AZ|the university of Arizona|the Univ. of Az|the U of AZ|the U of Az|Ariz.|Arizona University|Az+university|85721|AZ+univ|AZ university|",2,15,11,14,11,4,15,15,1,1,5,46060,1,-2,-2,1,"Arizona Board of Regents","5206219323",4019,"Pima County",407,-110.950875,32.232112,148
104188,"The Art Center Design College-Tucson","2525 N Country Club Rd","Tucson","AZ","85716", 4, 6,"Sharmon R Woods","President","5203250123","860567728","02491500",1,"www.theartcenter.edu"," "," "," ",3,1,3,5,1,2,30,1,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,30,-2,-2,-2,2,-2,40,2,2,1,46060,1,-2,-2,2,"-2","5203255535",4019,"Pima County",408,-110.926828,32.252507,226
104294,"Brillare Hairdressing Academy","7201 E. Camelback #100","Scottsdale","AZ","85251", 4, 6,"Cecelia Keeto","Financial Aid Director","4809944222","860794977","02561900",1,"www.attheacademy.com/","www.attheacademy.com/","www.attheacademy.com/AtTheAcademy/tuition.php"," ",9,3,3,2,1,2,0,2,2,-2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,38060,1,-2,-2,1,"RAS Management Inc.","4809948319",4013,"Maricopa County",405,-111.925323,33.502250,25
104346,"Central Arizona College","8470 N Overfield Rd","Coolidge","AZ","85128-9030", 4, 6,"Dennis Jenkins","President","5204945444","860180838","00728300",1,"www.centralaz.edu","www.centralaz.edu/Home/Admissions/Admission_Procedures.htm","www.centralaz.edu/x1348.xml","https://banportal1.centralaz.edu/bannerp/bwskalog.P_DispLoginNon",4,2,1,3,1,2,40,1,2,2,2,2,42,1,"A ",-2,-2,"-2",1,1,1,1,1,"Pinal County Community College",4,5,1,-1,1,1,3,40,2,2,3,38060,1,-2,-2,2,"-2","5208761991",4021,"Pinal County",401,-111.652297,32.955820,113
104364,"Brown Mackie College-Tucson","4585 E Speedway Blvd.","Tucson","AZ","85712", 4, 6,"Holly Helscher","Campus President","5203193300","860264601","00945100",1,"www.brownmackie.edu"," "," "," ",3,1,3,5,1,2,30,1,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,1," ",3,22,15,-1,9,2,6,55,2,2,1,46060,1,-2,-2,1,"Education Management Corporation","5203193495",4019,"Pima County",408,-110.895053,32.236286,232
104391,"Charles of Italy Beauty College","1987 McCulloch Blvd, Suite 205","Lake Havasu City","AZ","86403", 4, 6,"Charles Bartolomeo","Owner","9284536666","860409030","02280500",1,"www.charlesofitaly.edu"," "," "," ",9,3,3,2,1,2,0,2,2,-2,2,2,33,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,29420,1,-2,-2,2,"-2","9285052544",4015,"Mohave County",402,-114.328115,34.475229,46
104425,"Cochise College","4190 W Highway 80","Douglas","AZ","85607-9724", 4, 6,"J.D. Rottweiler, Ph.D.","President","5205150500","860183151","00107200",1,"www.cochise.edu","www.cochise.edu/Admissions/ApplyRegister/tabid/350/Default.aspx","www.cochise.edu/Admissions/FinancialAid/tabid/375/Default.aspx","www.cochise.edu/Admissions/ApplyRegister/ApplyforAdmission/tabid/491/Default.aspx",4,2,1,3,1,2,40,1,2,2,2,2,42,1,"A ",-2,-2,"-2",1,1,1,1,1," ",4,3,1,-1,1,1,3,40,2,2,3,43420,2,-2,-2,2,"-2","5204174006",4003,"Cochise County",408,-109.668765,31.361359,108
104434,"Empire Beauty School-Flagstaff","1790 E Rte 66","Flagstaff","AZ","86004", 4, 6,"Michael Bouman","President/COO","57042943212414","208939053","01180800",1,"www.empire.edu"," "," "," ",9,3,3,2,1,2,0,2,2,-2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,22380,1,-2,-2,1,"EEG, Inc","5704294256",4005,"Coconino County",401,-111.626367,35.195723,49
104443,"Empire Beauty School-Chandler","2978 N Alma School Rd  Stes 1-3","Chandler","AZ","85224", 4, 6,"Michael Bouman","President/COO","57042943212414","208939053","01180801",1,"www.empire.edu"," "," "," ",9,3,3,2,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,38060,1,-2,-2,1,"EEG, Inc","5704294256",4013,"Maricopa County",405,-111.859237,33.349019,33
104504,"Cortiva Institute-Tucson","6390 E. Broadway, Suite 100","Tucson","AZ","85710", 4, 6,"Joann MacMaster","President","5204075160","860436869","02582700",1,"www.cortiva.com/","www.cortiva.com/request-information/","www.cortiva.com/admissions/financial-aid.aspx","https://my.cortiva.com/Applicant/ApplyOnline_Login.aspx",9,3,3,2,1,2,0,2,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,46060,1,-2,-2,1,"Cortiva Institute","5204075159",4019,"Pima County",408,-110.856548,32.220975,71
